Date,FAMILIA_DESC,CATEGORIA,TALLA,Unidades
07/07/2022,POLOS,POLO,XXL,1
07/07/2022,POLOS,POLO_B,XL,1
07/07/2022,SHORT,PAPER SHORT,8,1
07/07/2022,VESTIDOS,VESTIDOS,L,1
07/07/2022,VESTIDOS,VESTIDOS,S,1
06/07/2022,BLUSAS,MANGA_LARGA_M,S,1
06/07/2022,BLUSAS,MANGA_LARGA_M_B,L,1
06/07/2022,BLUSAS,MANGA_LARGA_M_B,M,1
06/07/2022,BLUSAS,MANGA_LARGA_M_B,S,1
06/07/2022,BLUSAS,MANGA_LARGA_M_B,XL,1
06/07/2022,BLUSAS,MANGA_SISA,L,1
06/07/2022,BLUSAS,MANGA_SISA,M,1
06/07/2022,BLUSAS,MANGA_SISA,XS,1
06/07/2022,CAMIBUSOS,CAMIBUSO,M,1
06/07/2022,CAMISAS,MANGA_CORTA_H,L,1
06/07/2022,CAMISAS,MANGA_CORTA_H,M,1
06/07/2022,CAMISAS,MANGA_CORTA_H,S,1
06/07/2022,CAMISAS,MANGA_CORTA_H_B,M,1
06/07/2022,CAMISAS,MANGA_CORTA_H_B,XXL,2
06/07/2022,CAMISAS,MANGA_LARGA_H,L,1
06/07/2022,CAMISETAS,CAMISETA MANGA LARGA,M,1
06/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
06/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
06/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XL,1
06/07/2022,CAMISETAS,T-SHIRT,S,1
06/07/2022,CAMISETAS,T-SHIRT PREMIUM,L,1
06/07/2022,CAMISETAS,T-SHIRT PREMIUM_B,S,1
06/07/2022,CHAQUETAS,CHAQUETA_M,M,1
06/07/2022,CHAQUETAS,CHAQUETA_M,S,1
06/07/2022,JEANS,CULOTTE,12,2
06/07/2022,JEANS,CULOTTE,14,1
06/07/2022,JEANS,CULOTTE,8,1
06/07/2022,JEANS,JEGGIN,14,1
06/07/2022,JEANS,JEGGIN,14,2
06/07/2022,JEANS,JEGGIN,16,1
06/07/2022,JEANS,JEGGIN,8,1
06/07/2022,JEANS,JEGGIN AZUL OSCURO,14,1
06/07/2022,JEANS,REGULAR,38,1
06/07/2022,JEANS,SKINY,12,1
06/07/2022,JEANS,SKINY,8,1
06/07/2022,JEANS,SLIM,32,1
06/07/2022,JEANS,SLIM,33,1
06/07/2022,JEANS,SLIM,33,2
06/07/2022,JEANS,SLIM,33,4
06/07/2022,JEANS,SLIM,34,1
06/07/2022,JEANS,SLIM,38,1
06/07/2022,JEANS,SLIM NEGRO MATE,34X32,1
06/07/2022,JEANS,SLIM NEGRO MATE,36X32,1
06/07/2022,JEANS,SLIM VERDOSO,34X32,1
06/07/2022,JEANS,SUPER SLIM,30,1
06/07/2022,JEANS,SUPER SLIM,31,1
06/07/2022,JEANS,SUPER SLIM,33,1
06/07/2022,JEANS,SUPER SLIM,36,1
06/07/2022,JOGGER,JOGGER_H,30X32,1
06/07/2022,JOGGER,JOGGER_H,32X32,1
06/07/2022,JOGGER,JOGGER_H,32X32,2
06/07/2022,JOGGER,JOGGER_H,34X32,1
06/07/2022,JOGGER,JOGGER_H,38X32,1
06/07/2022,JOGGER,JOGGER_M,14,1
06/07/2022,JOGGER,JOGGER_M,6,1
06/07/2022,JOGGER,JOGGER_M,8,1
06/07/2022,PANTALON COLOR,JEGGIN COLOR,10,1
06/07/2022,PANTALON COLOR,JEGGIN COLOR,12,1
06/07/2022,PANTALON COLOR,JEGGIN COLOR,8,1
06/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,10X29,2
06/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,2
06/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,16X29,3
06/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,1
06/07/2022,PANTALON COLOR,SKINY NEGRO ENCERADO,12X29,1
06/07/2022,PANTALON COLOR,SKINY NEGRO MATE,16X29,1
06/07/2022,PANTALON COLOR,SKINY NEGRO MATE,8X29,1
06/07/2022,PANTALON COLOR,SLIM COLOR,30X32,1
06/07/2022,PANTALON COLOR,SLIM COLOR,32X32,1
06/07/2022,PANTALON COLOR,SLIM COLOR,33X32,1
06/07/2022,PANTALON COLOR,SLIM COLOR,40X32,1
06/07/2022,POLOS,POLO,L,1
06/07/2022,POLOS,POLO,XXL,1
06/07/2022,POLOS,POLO BOLSILLO,S,1
06/07/2022,POLOS,POLO_B,L,1
05/07/2022,BLUSAS,MANGA_CORTA_M,M,1
05/07/2022,BLUSAS,MANGA_CORTA_M,S,1
05/07/2022,BLUSAS,MANGA_CORTA_M,XL,1
05/07/2022,BLUSAS,MANGA_CORTA_M_B,M,1
05/07/2022,BLUSAS,MANGA_CORTA_M_B,S,1
05/07/2022,BLUSAS,MANGA_LARGA_M,L,1
05/07/2022,BLUSAS,MANGA_LARGA_M,L,2
05/07/2022,BLUSAS,MANGA_LARGA_M,M,1
05/07/2022,BLUSAS,MANGA_LARGA_M,S,1
05/07/2022,BLUSAS,MANGA_LARGA_M,XL,1
05/07/2022,BLUSAS,MANGA_LARGA_M,XS,1
05/07/2022,BLUSAS,MANGA_LARGA_M_B,L,1
05/07/2022,BLUSAS,MANGA_LARGA_M_B,M,1
05/07/2022,BLUSAS,MANGA_LARGA_M_B,M,2
05/07/2022,BLUSAS,MANGA_SISA,L,1
05/07/2022,BLUSAS,MANGA_SISA,L,2
05/07/2022,BLUSAS,MANGA_SISA,M,1
05/07/2022,BLUSAS,MANGA_SISA,M,2
05/07/2022,BLUSAS,MANGA_SISA,S,1
05/07/2022,BLUSAS,MANGA_SISA,XL,1
05/07/2022,BUSOS,BUSO_M,L,1
05/07/2022,BUSOS,BUSO_M,M,1
05/07/2022,BUSOS,BUSO_M,S,1
05/07/2022,BUSOS,BUSO_M,XL,1
05/07/2022,BUSOS,BUSO_M,XS,1
05/07/2022,CAMIBUSOS,CAMIBUSO,L,1
05/07/2022,CAMIBUSOS,CAMIBUSO,M,1
05/07/2022,CAMIBUSOS,CAMIBUSO,XL,1
05/07/2022,CAMISAS,MANGA_CORTA_H,M,1
05/07/2022,CAMISAS,MANGA_CORTA_H,S,1
05/07/2022,CAMISAS,MANGA_CORTA_H,XXL,1
05/07/2022,CAMISAS,MANGA_CORTA_H_B,L,1
05/07/2022,CAMISAS,MANGA_CORTA_H_B,M,1
05/07/2022,CAMISAS,MANGA_CORTA_H_B,XL,1
05/07/2022,CAMISAS,MANGA_CORTA_H_B,XXL,1
05/07/2022,CAMISAS,MANGA_LARGA_H,L,1
05/07/2022,CAMISAS,MANGA_LARGA_H,M,1
05/07/2022,CAMISAS,MANGA_LARGA_H,XXL,1
05/07/2022,CAMISAS,MANGA_LARGA_H_B,XXL,1
05/07/2022,CAMISETAS,CAMISETA MANGA LARGA,L,1
05/07/2022,CAMISETAS,CAMISETA MANGA LARGA,M,1
05/07/2022,CAMISETAS,CAMISETA MANGA LARGA,S,1
05/07/2022,CAMISETAS,CAMISETA MANGA LARGA,XL,1
05/07/2022,CAMISETAS,CAMISETA MANGA LARGA,XS,1
05/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
05/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
05/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
05/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XL,1
05/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XS,1
05/07/2022,CAMISETAS,T-SHIRT,L,1
05/07/2022,CAMISETAS,T-SHIRT,M,1
05/07/2022,CAMISETAS,T-SHIRT,XL,1
05/07/2022,CAMISETAS,T-SHIRT PREMIUM,XL,1
05/07/2022,CHAQUETAS,CHAQUETA_H,L,1
05/07/2022,CHAQUETAS,CHAQUETA_M,L,1
05/07/2022,CHAQUETAS,CHAQUETA_M,M,1
05/07/2022,CHAQUETAS,CHAQUETA_M,S,1
05/07/2022,CHAQUETAS,CHAQUETA_M,XS,1
05/07/2022,CORREAS,CORREA,34,1
05/07/2022,CORREAS,CORREA,U,1
05/07/2022,JEANS,CULOTTE,10,1
05/07/2022,JEANS,CULOTTE,16,1
05/07/2022,JEANS,CULOTTE,6,1
05/07/2022,JEANS,CULOTTE,8,1
05/07/2022,JEANS,CULOTTE PREMIUM,10,1
05/07/2022,JEANS,CULOTTE PREMIUM,12,1
05/07/2022,JEANS,CULOTTE PREMIUM,8,1
05/07/2022,JEANS,FLARE,10,1
05/07/2022,JEANS,FLARE,7,1
05/07/2022,JEANS,FLARE,9,1
05/07/2022,JEANS,JEGGIN,10,1
05/07/2022,JEANS,JEGGIN,10,4
05/07/2022,JEANS,JEGGIN,12,1
05/07/2022,JEANS,JEGGIN,12,2
05/07/2022,JEANS,JEGGIN,14,1
05/07/2022,JEANS,JEGGIN,16,1
05/07/2022,JEANS,JEGGIN,16,2
05/07/2022,JEANS,JEGGIN,6,1
05/07/2022,JEANS,JEGGIN,8,1
05/07/2022,JEANS,JEGGIN,8,2
05/07/2022,JEANS,JEGGIN,9,1
05/07/2022,JEANS,JEGGIN AZUL OSCURO,16,3
05/07/2022,JEANS,JEGGIN AZUL OSCURO,8,1
05/07/2022,JEANS,MAGIC,14,1
05/07/2022,JEANS,MAGIC,16,1
05/07/2022,JEANS,MOM,10,1
05/07/2022,JEANS,MOM,10X29,1
05/07/2022,JEANS,MOM,12,1
05/07/2022,JEANS,MOM,12X29,1
05/07/2022,JEANS,MOM,14X29,1
05/07/2022,JEANS,MOM,16,1
05/07/2022,JEANS,MOM,6X29,1
05/07/2022,JEANS,MOM,8,1
05/07/2022,JEANS,PALAZZO,10,1
05/07/2022,JEANS,PALAZZO,8,1
05/07/2022,JEANS,REGULAR,32,1
05/07/2022,JEANS,SKINY,12,1
05/07/2022,JEANS,SKINY,12,2
05/07/2022,JEANS,SKINY,14,1
05/07/2022,JEANS,SKINY,16,1
05/07/2022,JEANS,SKINY,7,1
05/07/2022,JEANS,SKINY,8,1
05/07/2022,JEANS,SKINY,8,2
05/07/2022,JEANS,SKINY,9X29,1
05/07/2022,JEANS,SLIM,30,1
05/07/2022,JEANS,SLIM,32,1
05/07/2022,JEANS,SLIM,32,4
05/07/2022,JEANS,SLIM,32,8
05/07/2022,JEANS,SLIM,34,1
05/07/2022,JEANS,SLIM,34,2
05/07/2022,JEANS,SLIM,34,3
05/07/2022,JEANS,SLIM,36,1
05/07/2022,JEANS,SLIM,38,1
05/07/2022,JEANS,SLIM NEGRO MATE,32X32,1
05/07/2022,JEANS,SLIM NEGRO MATE,34X32,1
05/07/2022,JEANS,SLIM NEGRO MATE,36X32,1
05/07/2022,JEANS,SLIM VERDOSO,30X32,1
05/07/2022,JEANS,SLIM VERDOSO,34X32,2
05/07/2022,JEANS,STRAIGHT,16,1
05/07/2022,JEANS,STRAIGHT,16X29,1
05/07/2022,JEANS,STRAIGHT,8,1
05/07/2022,JEANS,SUPER SLIM,30,1
05/07/2022,JEANS,SUPER SLIM,32,1
05/07/2022,JEANS,SUPER SLIM,34,1
05/07/2022,JEANS,SUPER SLIM,34,2
05/07/2022,JEANS,SUPER SLIM,36,1
05/07/2022,JEANS,SUPER SLIM,36,2
05/07/2022,JOGGER,JOGGER_H,30X32,1
05/07/2022,JOGGER,JOGGER_H,32X32,1
05/07/2022,JOGGER,JOGGER_H,32X32,2
05/07/2022,JOGGER,JOGGER_H,34X32,1
05/07/2022,JOGGER,JOGGER_H,36X32,1
05/07/2022,JOGGER,JOGGER_H,40X32,1
05/07/2022,JOGGER,JOGGER_M,10,1
05/07/2022,JOGGER,JOGGER_M,10,2
05/07/2022,JOGGER,JOGGER_M,12,1
05/07/2022,JOGGER,JOGGER_M,12,2
05/07/2022,JOGGER,JOGGER_M,14,1
05/07/2022,JOGGER,JOGGER_M,16,1
05/07/2022,JOGGER,JOGGER_M,6,1
05/07/2022,JOGGER,JOGGER_M,6,2
05/07/2022,JOGGER,JOGGER_M,8,1
05/07/2022,PANTALON COLOR,JEGGIN COLOR,10,1
05/07/2022,PANTALON COLOR,JEGGIN COLOR,12,1
05/07/2022,PANTALON COLOR,JEGGIN COLOR,12,2
05/07/2022,PANTALON COLOR,JEGGIN COLOR,14,1
05/07/2022,PANTALON COLOR,JEGGIN COLOR,16,1
05/07/2022,PANTALON COLOR,JEGGIN COLOR,7,2
05/07/2022,PANTALON COLOR,JEGGIN COLOR,8,1
05/07/2022,PANTALON COLOR,JEGGIN COLOR,8,2
05/07/2022,PANTALON COLOR,JEGGIN COLOR,9,1
05/07/2022,PANTALON COLOR,JEGGIN COLOR,9,2
05/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,10X29,2
05/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,14X29,1
05/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,16X29,2
05/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,6X29,1
05/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,7X29,2
05/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,2
05/07/2022,PANTALON COLOR,PAPER BAG,14,1
05/07/2022,PANTALON COLOR,SKINY COLOR,36X29,1
05/07/2022,PANTALON COLOR,SKINY COLOR,6X29,1
05/07/2022,PANTALON COLOR,SKINY NEGRO ENCERADO,7X29,3
05/07/2022,PANTALON COLOR,SKINY NEGRO MATE,10X29,1
05/07/2022,PANTALON COLOR,SKINY NEGRO MATE,12X29,1
05/07/2022,PANTALON COLOR,SKINY NEGRO MATE,14X29,1
05/07/2022,PANTALON COLOR,SKINY NEGRO MATE,7X29,1
05/07/2022,PANTALON COLOR,SKINY NEGRO MATE,8X29,1
05/07/2022,PANTALON COLOR,SKINY NEGRO MATE,9X29,1
05/07/2022,PANTALON COLOR,SLIM COLOR,30X32,1
05/07/2022,PANTALON COLOR,SLIM COLOR,30X32,2
05/07/2022,PANTALON COLOR,SLIM COLOR,31X32,1
05/07/2022,PANTALON COLOR,SLIM COLOR,32X32,1
05/07/2022,PANTALON COLOR,SLIM COLOR,32X32,2
05/07/2022,PANTALON COLOR,SLIM COLOR,33X32,1
05/07/2022,PANTALON COLOR,SLIM COLOR,33X32,2
05/07/2022,PANTALON COLOR,SLIM COLOR,34X32,1
05/07/2022,PANTALON COLOR,SLIM COLOR,34X32,4
05/07/2022,PANTALON COLOR,SLIM COLOR,36X32,1
05/07/2022,PANTALON COLOR,SLIM COLOR,38X32,2
05/07/2022,PANTALON COLOR,SLIM COLOR CHINO,28,1
05/07/2022,PANTALON COLOR,SLIM COLOR CHINO,30,2
05/07/2022,PANTALON COLOR,SLIM COLOR CHINO,32,4
05/07/2022,POLOS,POLO,L,1
05/07/2022,POLOS,POLO,M,1
05/07/2022,POLOS,POLO BOLSILLO,L,1
05/07/2022,POLOS,POLO BOLSILLO,M,1
05/07/2022,POLOS,POLO CUELLO NERU_B,L,1
05/07/2022,POLOS,POLO_B,L,1
05/07/2022,POLOS,POLO_B,M,2
05/07/2022,POLOS,POLO_B,S,1
05/07/2022,SHORT,SHORT,10,1
05/07/2022,VESTIDOS,VESTIDOS,M,1
05/07/2022,VESTIDOS,VESTIDOS,S,1
04/07/2022,BLUSAS,MANGA_LARGA_M,L,1
04/07/2022,BLUSAS,MANGA_LARGA_M,XL,1
04/07/2022,BLUSAS,MANGA_LARGA_M_B,M,1
04/07/2022,BLUSAS,MANGA_SISA,L,1
04/07/2022,BLUSAS,MANGA_SISA,M,1
04/07/2022,BLUSAS,MANGA_SISA,M,2
04/07/2022,BLUSAS,MANGA_SISA,S,1
04/07/2022,BLUSAS,MANGA_SISA,XL,1
04/07/2022,CAMIBUSOS,CAMIBUSO,L,1
04/07/2022,CAMIBUSOS,CAMIBUSO,XL,1
04/07/2022,CAMISAS,MANGA_CORTA_H,L,1
04/07/2022,CAMISAS,MANGA_CORTA_H,M,1
04/07/2022,CAMISAS,MANGA_CORTA_H,XL,1
04/07/2022,CAMISAS,MANGA_LARGA_H,M,1
04/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
04/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
04/07/2022,CHAQUETAS,CHAQUETA_M,L,1
04/07/2022,CHAQUETAS,CHAQUETA_M,S,1
04/07/2022,JEANS,CULOTTE,8,1
04/07/2022,JEANS,JEGGIN,7X29,1
04/07/2022,JEANS,JEGGIN,8,1
04/07/2022,JEANS,MOM,14,1
04/07/2022,JEANS,MOM,16,1
04/07/2022,JEANS,PALAZZO,6,2
04/07/2022,JEANS,REGULAR,30,1
04/07/2022,JEANS,REGULAR,33,1
04/07/2022,JEANS,SKINY,10,1
04/07/2022,JEANS,SKINY,8,1
04/07/2022,JEANS,SLIM,30,1
04/07/2022,JEANS,SLIM,32,1
04/07/2022,JEANS,SLIM,34,1
04/07/2022,JEANS,SLIM,40,1
04/07/2022,JEANS,SLIM NEGRO MATE,32X32,1
04/07/2022,JEANS,SLIM NEGRO MATE,40X32,1
04/07/2022,JEANS,SUPER SLIM,32,1
04/07/2022,JEANS,SUPER SLIM,34X32,1
04/07/2022,JEANS,SUPER SLIM,40,1
04/07/2022,JOGGER,JOGGER_H,32X32,1
04/07/2022,JOGGER,JOGGER_H,34X32,1
04/07/2022,JOGGER,JOGGER_H,38X32,1
04/07/2022,JOGGER,JOGGER_M,14,1
04/07/2022,JOGGER,JOGGER_M,16,1
04/07/2022,JOGGER,JOGGER_M,6,1
04/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,9X29,1
04/07/2022,PANTALON COLOR,SLIM COLOR,30X32,1
04/07/2022,PANTALON COLOR,SLIM COLOR,32X32,1
04/07/2022,PANTALON COLOR,SLIM COLOR,33X32,1
04/07/2022,PANTALON COLOR,SLIM COLOR,34X32,1
04/07/2022,PANTALON COLOR,SLIM COLOR,36X32,1
04/07/2022,PANTALON COLOR,SLIM COLOR CHINO,38,1
04/07/2022,POLOS,POLO,M,1
04/07/2022,POLOS,POLO,M,2
04/07/2022,POLOS,POLO_B,XL,1
04/07/2022,VESTIDOS,VESTIDOS,S,1
03/07/2022,BLUSAS,MANGA_LARGA_M_B,S,1
03/07/2022,BLUSAS,MANGA_LARGA_M_B,XL,1
03/07/2022,CAMIBUSOS,CAMIBUSO,XL,1
03/07/2022,CAMISAS,MANGA_CORTA_H,M,1
03/07/2022,CAMISAS,MANGA_LARGA_H,S,1
03/07/2022,CAMISAS,MANGA_LARGA_H,XXL,1
03/07/2022,CAMISETAS,CAMISETA MANGA LARGA,S,1
03/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
03/07/2022,CAMISETAS,T-SHIRT,M,1
03/07/2022,CAMISETAS,T-SHIRT PREMIUM_B,XL,1
03/07/2022,CHAQUETAS,CHAQUETA_M,XXL,1
03/07/2022,CORREAS,CORREA,32,1
03/07/2022,JEANS,CULOTTE,10,1
03/07/2022,JEANS,CULOTTE,12,1
03/07/2022,JEANS,JEGGIN,14,1
03/07/2022,JEANS,JEGGIN,14X29,1
03/07/2022,JEANS,JEGGIN,16,1
03/07/2022,JEANS,JEGGIN,6,1
03/07/2022,JEANS,MAGIC,6,1
03/07/2022,JEANS,MOM,8,1
03/07/2022,JEANS,REGULAR,32,1
03/07/2022,JEANS,SKINY,12,1
03/07/2022,JEANS,SKINY,14,1
03/07/2022,JEANS,SKINY,6,1
03/07/2022,JEANS,SKINY,6,2
03/07/2022,JEANS,SKINY,7,1
03/07/2022,JEANS,SKINY,8,1
03/07/2022,JEANS,SLIM,31,1
03/07/2022,JEANS,SLIM,32,1
03/07/2022,JEANS,SLIM,32X32,2
03/07/2022,JEANS,SLIM,34,1
03/07/2022,JEANS,SLIM,34X32,1
03/07/2022,JEANS,SLIM,34X32,2
03/07/2022,JEANS,SLIM,38,1
03/07/2022,JEANS,SLIM NEGRO MATE,38X32,1
03/07/2022,JEANS,STRAIGHT,10,1
03/07/2022,JEANS,STRAIGHT,10,2
03/07/2022,JEANS,SUPER SLIM,30,1
03/07/2022,JEANS,SUPER SLIM,31,1
03/07/2022,JEANS,SUPER SLIM,32,1
03/07/2022,JEANS,SUPER SLIM,34,1
03/07/2022,JEANS,SUPER SLIM,36,1
03/07/2022,JEANS,SUPER SLIM,38,1
03/07/2022,JOGGER,JOGGER_H,30X32,1
03/07/2022,JOGGER,JOGGER_H,32X32,1
03/07/2022,JOGGER,JOGGER_M,12X00,1
03/07/2022,JOGGER,JOGGER_M,8,1
03/07/2022,PANTALON COLOR,JEGGIN COLOR,12,1
03/07/2022,PANTALON COLOR,JEGGIN COLOR,6,1
03/07/2022,PANTALON COLOR,JEGGIN COLOR,8,1
03/07/2022,PANTALON COLOR,JEGGIN COLOR,9,1
03/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,10X29,1
03/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,1
03/07/2022,PANTALON COLOR,SLIM COLOR,30X32,1
03/07/2022,PANTALON COLOR,SLIM COLOR,32X32,1
03/07/2022,PANTALON COLOR,SLIM COLOR,32X32,2
03/07/2022,PANTALON COLOR,SLIM COLOR,38X32,1
03/07/2022,POLOS,POLO_B,L,1
02/07/2022,BLUSAS,MANGA_LARGA_M,M,1
02/07/2022,BLUSAS,MANGA_LARGA_M,S,1
02/07/2022,BLUSAS,MANGA_LARGA_M,XL,1
02/07/2022,BLUSAS,MANGA_LARGA_M,XS,1
02/07/2022,BLUSAS,MANGA_LARGA_M_B,L,1
02/07/2022,BLUSAS,MANGA_SISA,L,1
02/07/2022,BLUSAS,MANGA_SISA,S,1
02/07/2022,BLUSAS,MANGA_SISA,XL,1
02/07/2022,CAMISAS,MANGA_CORTA_H,L,1
02/07/2022,CAMISAS,MANGA_CORTA_H,M,1
02/07/2022,CAMISAS,MANGA_CORTA_H,S,1
02/07/2022,CAMISAS,MANGA_LARGA_H,S,1
02/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
02/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XS,1
02/07/2022,CAMISETAS,T-SHIRT,L,1
02/07/2022,CAMISETAS,T-SHIRT,XL,1
02/07/2022,CAMISETAS,T-SHIRT PREMIUM,L,1
02/07/2022,CAMISETAS,T-SHIRT PREMIUM,S,1
02/07/2022,CHAQUETAS,CHAQUETA_M,S,2
02/07/2022,CORREAS,CORREA,36,1
02/07/2022,JEANS,CULOTTE,10,2
02/07/2022,JEANS,CULOTTE,12,1
02/07/2022,JEANS,CULOTTE,8,1
02/07/2022,JEANS,FLARE,8,1
02/07/2022,JEANS,JEGGIN,12,1
02/07/2022,JEANS,JEGGIN AZUL OSCURO,10,1
02/07/2022,JEANS,JEGGIN AZUL OSCURO,16,1
02/07/2022,JEANS,MOM,6,1
02/07/2022,JEANS,REGULAR,34,1
02/07/2022,JEANS,REGULAR,38,1
02/07/2022,JEANS,SKINY,12,1
02/07/2022,JEANS,SLIM,30,1
02/07/2022,JEANS,SLIM,31,1
02/07/2022,JEANS,SLIM,31X32,1
02/07/2022,JEANS,SLIM,34,1
02/07/2022,JEANS,SLIM,36,1
02/07/2022,JEANS,SLIM VERDOSO,32X32,1
02/07/2022,JEANS,SLIM VERDOSO,34X32,1
02/07/2022,JEANS,SUPER SLIM,30,1
02/07/2022,JEANS,SUPER SLIM,34,1
02/07/2022,JEANS,SUPER SLIM,36,1
02/07/2022,JOGGER,JOGGER_H,30X32,1
02/07/2022,JOGGER,JOGGER_H,34X32,1
02/07/2022,PANTALON COLOR,JEGGIN COLOR,10,2
02/07/2022,PANTALON COLOR,JEGGIN COLOR,12,2
02/07/2022,PANTALON COLOR,JEGGIN COLOR,16,1
02/07/2022,PANTALON COLOR,SLIM COLOR,30X32,2
02/07/2022,PANTALON COLOR,SLIM COLOR,31X32,1
02/07/2022,PANTALON COLOR,SLIM COLOR,33X32,1
02/07/2022,PANTALON COLOR,SLIM COLOR,34X32,1
02/07/2022,PANTALON COLOR,SLIM COLOR,34X32,2
02/07/2022,PANTALON COLOR,SLIM COLOR,34X32,3
02/07/2022,PANTALON COLOR,SLIM COLOR,36X32,1
02/07/2022,POLOS,POLO,L,1
02/07/2022,POLOS,POLO,M,2
02/07/2022,POLOS,POLO BOLSILLO,M,1
02/07/2022,POLOS,POLO_B,L,1
02/07/2022,VESTIDOS,VESTIDOS,M,1
01/07/2022,BLUSAS,MANGA_CORTA_M,L,1
01/07/2022,BLUSAS,MANGA_CORTA_M,S,1
01/07/2022,BLUSAS,MANGA_CORTA_M,XL,1
01/07/2022,BLUSAS,MANGA_LARGA_M,M,1
01/07/2022,BLUSAS,MANGA_LARGA_M_B,M,1
01/07/2022,BLUSAS,MANGA_SISA,M,1
01/07/2022,BLUSAS,MANGA_SISA,XL,1
01/07/2022,BUSOS,BUSO_M,L,1
01/07/2022,BUSOS,BUSO_M,XS,1
01/07/2022,CAMIBUSOS,CAMIBUSO,S,1
01/07/2022,CAMISAS,MANGA_CORTA_H,M,1
01/07/2022,CAMISAS,MANGA_CORTA_H,S,1
01/07/2022,CAMISAS,MANGA_CORTA_H,XL,1
01/07/2022,CAMISAS,MANGA_LARGA CUELLO NERU,XXL,1
01/07/2022,CAMISAS,MANGA_LARGA_H,L,1
01/07/2022,CAMISAS,MANGA_LARGA_H,XL,1
01/07/2022,CAMISAS,MANGA_LARGA_H,XXL,1
01/07/2022,CAMISETAS,CAMISETA MANGA LARGA,M,1
01/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
01/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
01/07/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XL,1
01/07/2022,CAMISETAS,T-SHIRT,L,1
01/07/2022,CAMISETAS,T-SHIRT PREMIUM,L,1
01/07/2022,CHAQUETAS,CHAQUETA_M,L,1
01/07/2022,CHAQUETAS,CHAQUETA_M,S,1
01/07/2022,CORREAS,CORREA,30,1
01/07/2022,CORREAS,CORREA,38,1
01/07/2022,JEANS,CULOTTE,10,1
01/07/2022,JEANS,CULOTTE,16,1
01/07/2022,JEANS,CULOTTE,8,2
01/07/2022,JEANS,JEGGIN,10,1
01/07/2022,JEANS,JEGGIN,14,1
01/07/2022,JEANS,JEGGIN,16X29,1
01/07/2022,JEANS,JEGGIN,8,1
01/07/2022,JEANS,JEGGIN AZUL OSCURO,14,1
01/07/2022,JEANS,MOM,10X29,1
01/07/2022,JEANS,MOM,12,1
01/07/2022,JEANS,MOM,14,1
01/07/2022,JEANS,MOM,16,1
01/07/2022,JEANS,MOM,8,1
01/07/2022,JEANS,REGULAR,31,1
01/07/2022,JEANS,REGULAR,36,1
01/07/2022,JEANS,SKINY,10,1
01/07/2022,JEANS,SKINY,12,1
01/07/2022,JEANS,SKINY,16,1
01/07/2022,JEANS,SKINY,8,1
01/07/2022,JEANS,SLIM,30,1
01/07/2022,JEANS,SLIM,32,2
01/07/2022,JEANS,SLIM,34,1
01/07/2022,JEANS,SLIM,36,1
01/07/2022,JEANS,SLIM,38,1
01/07/2022,JEANS,SLIM NEGRO MATE,32X32,1
01/07/2022,JEANS,SLIM NEGRO MATE,34X32,1
01/07/2022,JEANS,SLIM NEGRO MATE,38X32,1
01/07/2022,JEANS,STRAIGHT,9,1
01/07/2022,JEANS,SUPER SLIM,30,1
01/07/2022,JEANS,SUPER SLIM,32,1
01/07/2022,JEANS,SUPER SLIM,32X32,1
01/07/2022,JEANS,SUPER SLIM,34,1
01/07/2022,JEANS,SUPER SLIM,40,1
01/07/2022,JOGGER,JOGGER_M,12X00,1
01/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,10X29,1
01/07/2022,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,1
